sample	cohort	condition	role	tool	input_reads_used	expected_c2_reads_at_depth	candidate_reads	strict_c2_best_reads	c2_tied_best_reads	c2_supported_reads	non_c2_best_reads	unmapped_reads	strict_c2_best_rate	c2_tied_best_rate	c2_supported_rate	non_c2_best_rate	unmapped_rate	candidate_reads_per_million	strict_c2_best_reads_per_million	c2_supported_reads_per_million
DRR171806_SAMD00114823_c2Positive_rank6_head3000k	YachidaS_2019	disease	paper_c2_positive	Centrifuger	3000000	4543.2	2148	1392	157	1549	98	501	0.648045	0.073091	0.721136	0.045624	0.23324	716.0	464.0	516.3333333333334
DRR171806_SAMD00114823_c2Positive_rank6_head3000k	YachidaS_2019	disease	paper_c2_positive	Chimera	3000000	4543.2	6682	1848	1347	3195	417	3070	0.276564	0.201586	0.47815	0.062406	0.459443	2227.3333333333335	616.0	1065.0
DRR171806_SAMD00114823_c2Positive_rank6_head3000k	YachidaS_2019	disease	paper_c2_positive	Kraken2_LF01	3000000	4543.2	629	610	9	619	9	1	0.969793	0.014308	0.984102	0.014308	0.00159	209.66666666666669	203.33333333333334	206.33333333333331
DRR171807_SAMD00114824_zeroFna_rank208_head3000k	YachidaS_2019	control	paper_zero_fna	Centrifuger	3000000	0.0	564	120	26	146	16	402	0.212766	0.046099	0.258865	0.028369	0.712766	188.0	40.0	48.666666666666664
DRR171807_SAMD00114824_zeroFna_rank208_head3000k	YachidaS_2019	control	paper_zero_fna	Chimera	3000000	0.0	2746	43	20	63	16	2667	0.015659	0.007283	0.022942	0.005827	0.971231	915.3333333333334	14.333333333333334	21.0
DRR171807_SAMD00114824_zeroFna_rank208_head3000k	YachidaS_2019	control	paper_zero_fna	Kraken2_LF01	3000000	0.0	44	44	0	44	0	0	1.0	0.0	1.0	0.0	0.0	14.666666666666666	14.666666666666666	14.666666666666666
DRR171810_SAMD00114830_zeroFna_rank230_head3000k	YachidaS_2019	control	paper_zero_fna	Centrifuger	3000000	0.0	711	350	52	402	27	282	0.492264	0.073136	0.565401	0.037975	0.396624	237.0	116.66666666666667	134.0
DRR171810_SAMD00114830_zeroFna_rank230_head3000k	YachidaS_2019	control	paper_zero_fna	Chimera	3000000	0.0	3262	67	176	243	35	2984	0.02054	0.053955	0.074494	0.01073	0.914776	1087.3333333333335	22.333333333333332	81.0
DRR171810_SAMD00114830_zeroFna_rank230_head3000k	YachidaS_2019	control	paper_zero_fna	Kraken2_LF01	3000000	0.0	272	272	0	272	0	0	1.0	0.0	1.0	0.0	0.0	90.66666666666667	90.66666666666667	90.66666666666667
DRR171812_SAMD00114832_zeroFna_rank260_head3000k	YachidaS_2019	control	paper_zero_fna	Centrifuger	3000000	0.0	983	545	47	592	53	338	0.554425	0.047813	0.602238	0.053917	0.343845	327.66666666666663	181.66666666666669	197.33333333333331
DRR171812_SAMD00114832_zeroFna_rank260_head3000k	YachidaS_2019	control	paper_zero_fna	Chimera	3000000	0.0	3596	103	452	555	39	3002	0.028643	0.125695	0.154338	0.010845	0.834816	1198.6666666666667	34.33333333333333	185.0
DRR171812_SAMD00114832_zeroFna_rank260_head3000k	YachidaS_2019	control	paper_zero_fna	Kraken2_LF01	3000000	0.0	498	498	0	498	0	0	1.0	0.0	1.0	0.0	0.0	166.0	166.0	166.0
DRR171813_SAMD00114833_zeroFna_rank306_head3000k	YachidaS_2019	control	paper_zero_fna	Centrifuger	3000000	0.0	1226	501	107	608	55	563	0.408646	0.087276	0.495922	0.044861	0.459217	408.6666666666667	167.0	202.66666666666666
DRR171813_SAMD00114833_zeroFna_rank306_head3000k	YachidaS_2019	control	paper_zero_fna	Chimera	3000000	0.0	3206	46	157	203	51	2952	0.014348	0.048971	0.063319	0.015908	0.920774	1068.6666666666667	15.333333333333334	67.66666666666667
DRR171813_SAMD00114833_zeroFna_rank306_head3000k	YachidaS_2019	control	paper_zero_fna	Kraken2_LF01	3000000	0.0	421	421	0	421	0	0	1.0	0.0	1.0	0.0	0.0	140.33333333333331	140.33333333333331	140.33333333333331
DRR171814_SAMD00114835_c2Positive_rank3_head3000k	YachidaS_2019	disease	paper_c2_positive	Centrifuger	3000000	6762.3	1769	1246	150	1396	69	304	0.704353	0.084794	0.789146	0.039005	0.171849	589.6666666666666	415.3333333333333	465.3333333333333
DRR171814_SAMD00114835_c2Positive_rank3_head3000k	YachidaS_2019	disease	paper_c2_positive	Chimera	3000000	6762.3	7275	2541	1617	4158	175	2942	0.349278	0.222268	0.571546	0.024055	0.404399	2425.0	847.0	1386.0
DRR171814_SAMD00114835_c2Positive_rank3_head3000k	YachidaS_2019	disease	paper_c2_positive	Kraken2_LF01	3000000	6762.3	324	302	13	315	9	0	0.932099	0.040123	0.972222	0.027778	0.0	108.0	100.66666666666667	105.0
DRR171815_SAMD00114836_zeroFna_rank234_head3000k	YachidaS_2019	disease	paper_zero_fna	Centrifuger	3000000	0.0	711	226	72	298	40	373	0.317862	0.101266	0.419128	0.056259	0.524613	237.0	75.33333333333334	99.33333333333334
DRR171815_SAMD00114836_zeroFna_rank234_head3000k	YachidaS_2019	disease	paper_zero_fna	Chimera	3000000	0.0	2743	58	44	102	34	2607	0.021145	0.016041	0.037186	0.012395	0.950419	914.3333333333333	19.333333333333332	34.0
DRR171815_SAMD00114836_zeroFna_rank234_head3000k	YachidaS_2019	disease	paper_zero_fna	Kraken2_LF01	3000000	0.0	176	176	0	176	0	0	1.0	0.0	1.0	0.0	0.0	58.666666666666664	58.666666666666664	58.666666666666664
DRR171816_SAMD00114837_zeroFna_rank338_head3000k	YachidaS_2019	control	paper_zero_fna	Centrifuger	3000000	0.0	434	180	26	206	28	200	0.414747	0.059908	0.474654	0.064516	0.460829	144.66666666666666	60.0	68.66666666666666
DRR171816_SAMD00114837_zeroFna_rank338_head3000k	YachidaS_2019	control	paper_zero_fna	Chimera	3000000	0.0	6587	87	2357	2444	136	4007	0.013208	0.357826	0.371034	0.020647	0.608319	2195.6666666666665	29.0	814.6666666666666
DRR171816_SAMD00114837_zeroFna_rank338_head3000k	YachidaS_2019	control	paper_zero_fna	Kraken2_LF01	3000000	0.0	112	112	0	112	0	0	1.0	0.0	1.0	0.0	0.0	37.33333333333333	37.33333333333333	37.33333333333333
DRR171817_SAMD00114838_zeroFna_rank358_head3000k	YachidaS_2019	control	paper_zero_fna	Centrifuger	3000000	0.0	1049	539	83	622	76	351	0.513823	0.079123	0.592946	0.07245	0.334604	349.6666666666667	179.66666666666669	207.33333333333331
DRR171817_SAMD00114838_zeroFna_rank358_head3000k	YachidaS_2019	control	paper_zero_fna	Chimera	3000000	0.0	3473	195	287	482	86	2905	0.056147	0.082637	0.138785	0.024762	0.836453	1157.6666666666667	65.0	160.66666666666669
DRR171817_SAMD00114838_zeroFna_rank358_head3000k	YachidaS_2019	control	paper_zero_fna	Kraken2_LF01	3000000	0.0	299	299	0	299	0	0	1.0	0.0	1.0	0.0	0.0	99.66666666666667	99.66666666666667	99.66666666666667
DRR171818_SAMD00114839_zeroFna_rank381_head3000k	YachidaS_2019	disease	paper_zero_fna	Centrifuger	3000000	0.0	394	76	16	92	20	282	0.192893	0.040609	0.233503	0.050761	0.715736	131.33333333333334	25.333333333333332	30.666666666666668
DRR171818_SAMD00114839_zeroFna_rank381_head3000k	YachidaS_2019	disease	paper_zero_fna	Chimera	3000000	0.0	2930	3	17	20	19	2891	0.001024	0.005802	0.006826	0.006485	0.986689	976.6666666666667	1.0	6.666666666666667
DRR171818_SAMD00114839_zeroFna_rank381_head3000k	YachidaS_2019	disease	paper_zero_fna	Kraken2_LF01	3000000	0.0	65	65	0	65	0	0	1.0	0.0	1.0	0.0	0.0	21.666666666666668	21.666666666666668	21.666666666666668
DRR171819_SAMD00114841_c2Positive_rank19_head3000k	YachidaS_2019	disease	paper_c2_positive	Centrifuger	3000000	1462.5	1256	685	110	795	62	399	0.545382	0.08758	0.632962	0.049363	0.317675	418.6666666666667	228.33333333333334	265.0
DRR171819_SAMD00114841_c2Positive_rank19_head3000k	YachidaS_2019	disease	paper_c2_positive	Chimera	3000000	1462.5	3950	708	416	1124	71	2755	0.179241	0.105316	0.284557	0.017975	0.697468	1316.6666666666667	236.0	374.66666666666663
DRR171819_SAMD00114841_c2Positive_rank19_head3000k	YachidaS_2019	disease	paper_c2_positive	Kraken2_LF01	3000000	1462.5	371	367	0	367	4	0	0.989218	0.0	0.989218	0.010782	0.0	123.66666666666667	122.33333333333334	122.33333333333334
DRR171820_SAMD00114844_c2Positive_rank21_head3000k	YachidaS_2019	disease	paper_c2_positive	Centrifuger	3000000	1140.3	832	454	55	509	75	248	0.545673	0.066106	0.611779	0.090144	0.298077	277.3333333333333	151.33333333333334	169.66666666666669
DRR171820_SAMD00114844_c2Positive_rank21_head3000k	YachidaS_2019	disease	paper_c2_positive	Chimera	3000000	1140.3	3474	475	221	696	67	2711	0.13673	0.063615	0.200345	0.019286	0.780368	1158.0	158.33333333333331	232.0
DRR171820_SAMD00114844_c2Positive_rank21_head3000k	YachidaS_2019	disease	paper_c2_positive	Kraken2_LF01	3000000	1140.3	202	200	0	200	1	1	0.990099	0.0	0.990099	0.00495	0.00495	67.33333333333333	66.66666666666667	66.66666666666667
DRR171821_SAMD00114845_zeroFna_rank307_head3000k	YachidaS_2019	control	paper_zero_fna	Centrifuger	3000000	0.0	828	320	111	431	46	351	0.386473	0.134058	0.520531	0.055556	0.423913	276.0	106.66666666666667	143.66666666666666
DRR171821_SAMD00114845_zeroFna_rank307_head3000k	YachidaS_2019	control	paper_zero_fna	Chimera	3000000	0.0	3068	26	118	144	45	2879	0.008475	0.038462	0.046936	0.014668	0.938396	1022.6666666666667	8.666666666666666	48.0
DRR171821_SAMD00114845_zeroFna_rank307_head3000k	YachidaS_2019	control	paper_zero_fna	Kraken2_LF01	3000000	0.0	247	247	0	247	0	0	1.0	0.0	1.0	0.0	0.0	82.33333333333333	82.33333333333333	82.33333333333333
DRR171822_SAMD00114846_zeroFna_rank337_head3000k	YachidaS_2019	disease	paper_zero_fna	Centrifuger	3000000	0.0	841	255	71	326	29	486	0.30321	0.084423	0.387634	0.034483	0.577883	280.3333333333333	85.0	108.66666666666666
DRR171822_SAMD00114846_zeroFna_rank337_head3000k	YachidaS_2019	disease	paper_zero_fna	Chimera	3000000	0.0	3092	62	149	211	38	2843	0.020052	0.048189	0.068241	0.01229	0.91947	1030.6666666666667	20.666666666666668	70.33333333333334
DRR171822_SAMD00114846_zeroFna_rank337_head3000k	YachidaS_2019	disease	paper_zero_fna	Kraken2_LF01	3000000	0.0	151	150	0	150	1	0	0.993377	0.0	0.993377	0.006623	0.0	50.333333333333336	50.0	50.0
DRR171824_SAMD00114848_c2Positive_rank33_head3000k	YachidaS_2019	disease	paper_c2_positive	Centrifuger	3000000	291.6	595	267	55	322	26	247	0.448739	0.092437	0.541176	0.043697	0.415126	198.33333333333331	89.0	107.33333333333333
DRR171824_SAMD00114848_c2Positive_rank33_head3000k	YachidaS_2019	disease	paper_c2_positive	Chimera	3000000	291.6	3227	162	109	271	12	2944	0.050201	0.033778	0.083979	0.003719	0.912302	1075.6666666666665	54.0	90.33333333333334
DRR171824_SAMD00114848_c2Positive_rank33_head3000k	YachidaS_2019	disease	paper_c2_positive	Kraken2_LF01	3000000	291.6	156	156	0	156	0	0	1.0	0.0	1.0	0.0	0.0	52.0	52.0	52.0
DRR171825_SAMD00114850_zeroFna_rank335_head3000k	YachidaS_2019	control	paper_zero_fna	Centrifuger	3000000	0.0	857	341	99	440	33	384	0.3979	0.115519	0.513419	0.038506	0.448075	285.66666666666663	113.66666666666666	146.66666666666666
DRR171825_SAMD00114850_zeroFna_rank335_head3000k	YachidaS_2019	control	paper_zero_fna	Chimera	3000000	0.0	3138	23	81	104	29	3005	0.00733	0.025813	0.033142	0.009242	0.957616	1046.0	7.666666666666667	34.666666666666664
DRR171825_SAMD00114850_zeroFna_rank335_head3000k	YachidaS_2019	control	paper_zero_fna	Kraken2_LF01	3000000	0.0	288	287	0	287	1	0	0.996528	0.0	0.996528	0.003472	0.0	96.0	95.66666666666667	95.66666666666667
DRR171827_SAMD00114852_zeroFna_rank212_head3000k	YachidaS_2019	disease	paper_zero_fna	Centrifuger	3000000	0.0	648	292	37	329	23	296	0.450617	0.057099	0.507716	0.035494	0.45679	216.0	97.33333333333333	109.66666666666667
DRR171827_SAMD00114852_zeroFna_rank212_head3000k	YachidaS_2019	disease	paper_zero_fna	Chimera	3000000	0.0	3344	49	60	109	26	3209	0.014653	0.017943	0.032596	0.007775	0.959629	1114.6666666666665	16.333333333333332	36.333333333333336
DRR171827_SAMD00114852_zeroFna_rank212_head3000k	YachidaS_2019	disease	paper_zero_fna	Kraken2_LF01	3000000	0.0	244	244	0	244	0	0	1.0	0.0	1.0	0.0	0.0	81.33333333333334	81.33333333333334	81.33333333333334
DRR171829_SAMD00114854_c2Positive_rank61_head3000k	YachidaS_2019	control	paper_c2_positive	Centrifuger	3000000	44.1	1202	806	69	875	64	263	0.670549	0.057404	0.727953	0.053245	0.218802	400.6666666666667	268.6666666666667	291.6666666666667
DRR171829_SAMD00114854_c2Positive_rank61_head3000k	YachidaS_2019	control	paper_c2_positive	Chimera	3000000	44.1	6529	554	1502	2056	176	4297	0.084852	0.230051	0.314903	0.026957	0.658141	2176.3333333333335	184.66666666666666	685.3333333333334
DRR171829_SAMD00114854_c2Positive_rank61_head3000k	YachidaS_2019	control	paper_c2_positive	Kraken2_LF01	3000000	44.1	414	413	1	414	0	0	0.997585	0.002415	1.0	0.0	0.0	138.0	137.66666666666666	138.0
DRR171831_SAMD00114856_c2Positive_rank66_head3000k	YachidaS_2019	disease	paper_c2_positive	Centrifuger	3000000	28.8	1146	456	137	593	85	468	0.397906	0.119546	0.517452	0.074171	0.408377	382.0	152.0	197.66666666666666
DRR171831_SAMD00114856_c2Positive_rank66_head3000k	YachidaS_2019	disease	paper_c2_positive	Chimera	3000000	28.8	3058	113	153	266	73	2719	0.036952	0.050033	0.086985	0.023872	0.889143	1019.3333333333333	37.66666666666667	88.66666666666666
DRR171831_SAMD00114856_c2Positive_rank66_head3000k	YachidaS_2019	disease	paper_c2_positive	Kraken2_LF01	3000000	28.8	330	328	0	328	2	0	0.993939	0.0	0.993939	0.006061	0.0	110.0	109.33333333333334	109.33333333333334
DRR171832_SAMD00114857_c2Positive_rank20_head3000k	YachidaS_2019	disease	paper_c2_positive	Centrifuger	3000000	1221.3	1255	725	86	811	43	401	0.577689	0.068526	0.646215	0.034263	0.319522	418.3333333333333	241.66666666666666	270.3333333333333
DRR171832_SAMD00114857_c2Positive_rank20_head3000k	YachidaS_2019	disease	paper_c2_positive	Chimera	3000000	1221.3	3862	591	418	1009	57	2796	0.15303	0.108234	0.261264	0.014759	0.723977	1287.3333333333333	197.0	336.3333333333333
DRR171832_SAMD00114857_c2Positive_rank20_head3000k	YachidaS_2019	disease	paper_c2_positive	Kraken2_LF01	3000000	1221.3	395	392	2	394	1	0	0.992405	0.005063	0.997468	0.002532	0.0	131.66666666666669	130.66666666666666	131.33333333333334
DRR171833_SAMD00114858_zeroFna_rank272_head3000k	YachidaS_2019	control	paper_zero_fna	Centrifuger	3000000	0.0	1506	631	138	769	147	590	0.418991	0.091633	0.510624	0.09761	0.391766	501.99999999999994	210.33333333333334	256.33333333333337
DRR171833_SAMD00114858_zeroFna_rank272_head3000k	YachidaS_2019	control	paper_zero_fna	Chimera	3000000	0.0	3480	196	598	794	133	2553	0.056322	0.171839	0.228161	0.038218	0.733621	1160.0	65.33333333333333	264.6666666666667
DRR171833_SAMD00114858_zeroFna_rank272_head3000k	YachidaS_2019	control	paper_zero_fna	Kraken2_LF01	3000000	0.0	461	448	5	453	7	1	0.9718	0.010846	0.982646	0.015184	0.002169	153.66666666666666	149.33333333333331	151.0
DRR171834_SAMD00114860_zeroFna_rank244_head3000k	YachidaS_2019	control	paper_zero_fna	Centrifuger	3000000	0.0	593	167	38	205	18	370	0.281619	0.064081	0.3457	0.030354	0.623946	197.66666666666666	55.666666666666664	68.33333333333333
DRR171834_SAMD00114860_zeroFna_rank244_head3000k	YachidaS_2019	control	paper_zero_fna	Chimera	3000000	0.0	3088	11	21	32	11	3045	0.003562	0.006801	0.010363	0.003562	0.986075	1029.3333333333333	3.6666666666666665	10.666666666666668
DRR171834_SAMD00114860_zeroFna_rank244_head3000k	YachidaS_2019	control	paper_zero_fna	Kraken2_LF01	3000000	0.0	138	138	0	138	0	0	1.0	0.0	1.0	0.0	0.0	46.0	46.0	46.0
DRR171838_SAMD00114867_zeroFna_rank357_head3000k	YachidaS_2019	control	paper_zero_fna	Centrifuger	3000000	0.0	625	224	67	291	30	304	0.3584	0.1072	0.4656	0.048	0.4864	208.33333333333334	74.66666666666666	97.0
DRR171838_SAMD00114867_zeroFna_rank357_head3000k	YachidaS_2019	control	paper_zero_fna	Chimera	3000000	0.0	2667	14	56	70	45	2552	0.005249	0.020997	0.026247	0.016873	0.95688	889.0	4.666666666666666	23.333333333333332
DRR171838_SAMD00114867_zeroFna_rank357_head3000k	YachidaS_2019	control	paper_zero_fna	Kraken2_LF01	3000000	0.0	202	202	0	202	0	0	1.0	0.0	1.0	0.0	0.0	67.33333333333333	67.33333333333333	67.33333333333333
DRR171839_SAMD00114868_zeroFna_rank386_head3000k	YachidaS_2019	disease	paper_zero_fna	Centrifuger	3000000	0.0	698	306	41	347	33	318	0.438395	0.058739	0.497135	0.047278	0.455587	232.66666666666666	102.0	115.66666666666667
DRR171839_SAMD00114868_zeroFna_rank386_head3000k	YachidaS_2019	disease	paper_zero_fna	Chimera	3000000	0.0	3233	28	73	101	24	3108	0.008661	0.02258	0.03124	0.007423	0.961336	1077.6666666666667	9.333333333333332	33.666666666666664
DRR171839_SAMD00114868_zeroFna_rank386_head3000k	YachidaS_2019	disease	paper_zero_fna	Kraken2_LF01	3000000	0.0	238	238	0	238	0	0	1.0	0.0	1.0	0.0	0.0	79.33333333333333	79.33333333333333	79.33333333333333
DRR171840_SAMD00114869_zeroFna_rank315_head3000k	YachidaS_2019	control	paper_zero_fna	Centrifuger	3000000	0.0	628	263	69	332	19	277	0.41879	0.109873	0.528662	0.030255	0.441083	209.33333333333334	87.66666666666667	110.66666666666667
DRR171840_SAMD00114869_zeroFna_rank315_head3000k	YachidaS_2019	control	paper_zero_fna	Chimera	3000000	0.0	3077	14	67	81	14	2982	0.00455	0.021774	0.026324	0.00455	0.969126	1025.6666666666667	4.666666666666666	27.0
DRR171840_SAMD00114869_zeroFna_rank315_head3000k	YachidaS_2019	control	paper_zero_fna	Kraken2_LF01	3000000	0.0	208	208	0	208	0	0	1.0	0.0	1.0	0.0	0.0	69.33333333333333	69.33333333333333	69.33333333333333
DRR171841_SAMD00114870_zeroFna_rank288_head3000k	YachidaS_2019	disease	paper_zero_fna	Centrifuger	3000000	0.0	1589	796	174	970	60	559	0.500944	0.109503	0.610447	0.03776	0.351794	529.6666666666666	265.33333333333337	323.33333333333337
DRR171841_SAMD00114870_zeroFna_rank288_head3000k	YachidaS_2019	disease	paper_zero_fna	Chimera	3000000	0.0	3133	147	188	335	43	2755	0.04692	0.060006	0.106926	0.013725	0.879349	1044.3333333333333	49.0	111.66666666666667
DRR171841_SAMD00114870_zeroFna_rank288_head3000k	YachidaS_2019	disease	paper_zero_fna	Kraken2_LF01	3000000	0.0	635	634	0	634	1	0	0.998425	0.0	0.998425	0.001575	0.0	211.66666666666666	211.33333333333334	211.33333333333334
DRR171842_SAMD00114872_zeroFna_rank268_head3000k	YachidaS_2019	control	paper_zero_fna	Centrifuger	3000000	0.0	316	97	32	129	10	177	0.306962	0.101266	0.408228	0.031646	0.560127	105.33333333333334	32.33333333333333	43.0
DRR171842_SAMD00114872_zeroFna_rank268_head3000k	YachidaS_2019	control	paper_zero_fna	Chimera	3000000	0.0	3566	7	19	26	14	3526	0.001963	0.005328	0.007291	0.003926	0.988783	1188.6666666666667	2.333333333333333	8.666666666666666
DRR171842_SAMD00114872_zeroFna_rank268_head3000k	YachidaS_2019	control	paper_zero_fna	Kraken2_LF01	3000000	0.0	68	68	0	68	0	0	1.0	0.0	1.0	0.0	0.0	22.666666666666668	22.666666666666668	22.666666666666668
DRR171843_SAMD00114873_zeroFna_rank248_head3000k	YachidaS_2019	control	paper_zero_fna	Centrifuger	3000000	0.0	622	247	49	296	21	305	0.397106	0.078778	0.475884	0.033762	0.490354	207.33333333333331	82.33333333333333	98.66666666666666
DRR171843_SAMD00114873_zeroFna_rank248_head3000k	YachidaS_2019	control	paper_zero_fna	Chimera	3000000	0.0	3223	33	47	80	30	3113	0.010239	0.014583	0.024822	0.009308	0.96587	1074.3333333333335	11.0	26.666666666666668
DRR171843_SAMD00114873_zeroFna_rank248_head3000k	YachidaS_2019	control	paper_zero_fna	Kraken2_LF01	3000000	0.0	197	197	0	197	0	0	1.0	0.0	1.0	0.0	0.0	65.66666666666667	65.66666666666667	65.66666666666667
DRR171844_SAMD00114875_zeroFna_rank235_head3000k	YachidaS_2019	disease	paper_zero_fna	Centrifuger	3000000	0.0	285	87	20	107	14	164	0.305263	0.070175	0.375439	0.049123	0.575439	95.0	29.0	35.66666666666667
DRR171844_SAMD00114875_zeroFna_rank235_head3000k	YachidaS_2019	disease	paper_zero_fna	Chimera	3000000	0.0	3335	21	56	77	15	3243	0.006297	0.016792	0.023088	0.004498	0.972414	1111.6666666666665	7.0	25.666666666666664
DRR171844_SAMD00114875_zeroFna_rank235_head3000k	YachidaS_2019	disease	paper_zero_fna	Kraken2_LF01	3000000	0.0	57	55	0	55	2	0	0.964912	0.0	0.964912	0.035088	0.0	19.0	18.333333333333332	18.333333333333332
DRR171845_SAMD00114876_zeroFna_rank214_head3000k	YachidaS_2019	control	paper_zero_fna	Centrifuger	3000000	0.0	399	144	31	175	13	211	0.360902	0.077694	0.438596	0.032581	0.528822	133.0	48.0	58.333333333333336
DRR171845_SAMD00114876_zeroFna_rank214_head3000k	YachidaS_2019	control	paper_zero_fna	Chimera	3000000	0.0	3040	21	164	185	15	2840	0.006908	0.053947	0.060855	0.004934	0.934211	1013.3333333333334	7.0	61.66666666666667
DRR171845_SAMD00114876_zeroFna_rank214_head3000k	YachidaS_2019	control	paper_zero_fna	Kraken2_LF01	3000000	0.0	104	104	0	104	0	0	1.0	0.0	1.0	0.0	0.0	34.666666666666664	34.666666666666664	34.666666666666664
DRR171846_SAMD00114877_zeroFna_rank344_head3000k	YachidaS_2019	disease	paper_zero_fna	Centrifuger	3000000	0.0	460	266	26	292	30	138	0.578261	0.056522	0.634783	0.065217	0.3	153.33333333333334	88.66666666666666	97.33333333333333
DRR171846_SAMD00114877_zeroFna_rank344_head3000k	YachidaS_2019	disease	paper_zero_fna	Chimera	3000000	0.0	3647	187	47	234	32	3381	0.051275	0.012887	0.064162	0.008774	0.927063	1215.6666666666667	62.333333333333336	78.0
DRR171846_SAMD00114877_zeroFna_rank344_head3000k	YachidaS_2019	disease	paper_zero_fna	Kraken2_LF01	3000000	0.0	79	79	0	79	0	0	1.0	0.0	1.0	0.0	0.0	26.333333333333336	26.333333333333336	26.333333333333336
DRR171847_SAMD00114878_zeroFna_rank250_head3000k	YachidaS_2019	disease	paper_zero_fna	Centrifuger	3000000	0.0	805	279	70	349	55	401	0.346584	0.086957	0.43354	0.068323	0.498137	268.3333333333333	93.0	116.33333333333333
DRR171847_SAMD00114878_zeroFna_rank250_head3000k	YachidaS_2019	disease	paper_zero_fna	Chimera	3000000	0.0	3129	88	217	305	68	2756	0.028124	0.069351	0.097475	0.021732	0.880793	1043.0	29.333333333333332	101.66666666666667
DRR171847_SAMD00114878_zeroFna_rank250_head3000k	YachidaS_2019	disease	paper_zero_fna	Kraken2_LF01	3000000	0.0	166	164	1	165	1	0	0.987952	0.006024	0.993976	0.006024	0.0	55.333333333333336	54.66666666666667	55.0
DRR171848_SAMD00114879_zeroFna_rank95_head3000k	YachidaS_2019	disease	paper_zero_fna	Centrifuger	3000000	0.0	783	360	56	416	30	337	0.45977	0.07152	0.53129	0.038314	0.430396	261.0	120.0	138.66666666666666
