sample	cohort	condition	role	tool	signal_unit	input_reads_used	paper_fna_c2_percent	expected_c2_reads_at_depth	fna_c2_signal	fna_c1_signal	non_c1c2_signal	other_or_unmapped_signal
DRR171627_SAMD00164937_zeroFna_rank252_head3000k	YachidaS_2019	disease	paper_zero_fna	sylph	sequence_abundance_pct	3000000	0.0	0.0	0.0	0.0	0.0	100.0
DRR171628_SAMD00164938_zeroFna_rank21_head3000k	YachidaS_2019	control	paper_zero_fna	Centrifuger	reads_per_million	3000000	0.0	0.0	185.333333	39.0	118.0	999657.666667
DRR171628_SAMD00164938_zeroFna_rank21_head3000k	YachidaS_2019	control	paper_zero_fna	Chimera	reads_per_million	3000000	0.0	0.0	1012.0	217.0	2144.0	996627.0
DRR171628_SAMD00164938_zeroFna_rank21_head3000k	YachidaS_2019	control	paper_zero_fna	Kraken2_LF01	reads_per_million	3000000	0.0	0.0	45.666667	0.0	0.333333	999954.0
DRR171628_SAMD00164938_zeroFna_rank21_head3000k	YachidaS_2019	control	paper_zero_fna	sylph	sequence_abundance_pct	3000000	0.0	0.0	0.0	0.0	0.0	0.0
DRR171629_SAMD00164939_zeroFna_rank5_head3000k	YachidaS_2019	control	paper_zero_fna	Centrifuger	reads_per_million	3000000	0.0	0.0	154.0	45.666667	131.666667	999668.666667
DRR171629_SAMD00164939_zeroFna_rank5_head3000k	YachidaS_2019	control	paper_zero_fna	Chimera	reads_per_million	3000000	0.0	0.0	1006.0	219.666667	1850.0	996924.333333
DRR171629_SAMD00164939_zeroFna_rank5_head3000k	YachidaS_2019	control	paper_zero_fna	Kraken2_LF01	reads_per_million	3000000	0.0	0.0	34.666667	0.0	2.666667	999962.666667
DRR171629_SAMD00164939_zeroFna_rank5_head3000k	YachidaS_2019	control	paper_zero_fna	sylph	sequence_abundance_pct	3000000	0.0	0.0	0.0	0.0	0.0	100.0
DRR171630_SAMD00164940_zeroFna_rank87_head3000k	YachidaS_2019	disease	paper_zero_fna	Centrifuger	reads_per_million	3000000	0.0	0.0	203.333333	52.0	124.666667	999620.0
DRR171630_SAMD00164940_zeroFna_rank87_head3000k	YachidaS_2019	disease	paper_zero_fna	Chimera	reads_per_million	3000000	0.0	0.0	909.0	202.333333	2200.333333	996688.333333
DRR171630_SAMD00164940_zeroFna_rank87_head3000k	YachidaS_2019	disease	paper_zero_fna	Kraken2_LF01	reads_per_million	3000000	0.0	0.0	37.0	0.0	0.0	999963.0
DRR171630_SAMD00164940_zeroFna_rank87_head3000k	YachidaS_2019	disease	paper_zero_fna	sylph	sequence_abundance_pct	3000000	0.0	0.0	0.0	0.0	0.0	100.0
DRR171631_SAMD00164941_zeroFna_rank127_head3000k	YachidaS_2019	control	paper_zero_fna	Centrifuger	reads_per_million	3000000	0.0	0.0	117.666667	28.0	156.0	999698.333333
DRR171631_SAMD00164941_zeroFna_rank127_head3000k	YachidaS_2019	control	paper_zero_fna	Chimera	reads_per_million	3000000	0.0	0.0	1148.333333	311.666667	2015.666667	996524.333333
DRR171631_SAMD00164941_zeroFna_rank127_head3000k	YachidaS_2019	control	paper_zero_fna	Kraken2_LF01	reads_per_million	3000000	0.0	0.0	30.666667	0.333333	3.0	999966.0
DRR171631_SAMD00164941_zeroFna_rank127_head3000k	YachidaS_2019	control	paper_zero_fna	sylph	sequence_abundance_pct	3000000	0.0	0.0	0.0	0.0	0.0	0.0
DRR171634_SAMD00164944_zeroFna_rank112_head3000k	YachidaS_2019	disease	paper_zero_fna	Centrifuger	reads_per_million	3000000	0.0	0.0	309.666667	66.0	183.0	999441.333333
DRR171634_SAMD00164944_zeroFna_rank112_head3000k	YachidaS_2019	disease	paper_zero_fna	Chimera	reads_per_million	3000000	0.0	0.0	1034.0	298.666667	2179.0	996488.333333
DRR171634_SAMD00164944_zeroFna_rank112_head3000k	YachidaS_2019	disease	paper_zero_fna	Kraken2_LF01	reads_per_million	3000000	0.0	0.0	103.333333	0.333333	0.333333	999896.0
DRR171634_SAMD00164944_zeroFna_rank112_head3000k	YachidaS_2019	disease	paper_zero_fna	sylph	sequence_abundance_pct	3000000	0.0	0.0	0.0	0.0	0.0	0.0
DRR171636_SAMD00164946_zeroFna_rank231_head3000k	YachidaS_2019	disease	paper_zero_fna	Centrifuger	reads_per_million	3000000	0.0	0.0	399.666667	104.0	194.666667	999301.666667
DRR171636_SAMD00164946_zeroFna_rank231_head3000k	YachidaS_2019	disease	paper_zero_fna	Chimera	reads_per_million	3000000	0.0	0.0	1155.333333	241.666667	2147.333333	996455.666667
DRR171636_SAMD00164946_zeroFna_rank231_head3000k	YachidaS_2019	disease	paper_zero_fna	Kraken2_LF01	reads_per_million	3000000	0.0	0.0	147.666667	0.0	1.0	999851.333333
DRR171636_SAMD00164946_zeroFna_rank231_head3000k	YachidaS_2019	disease	paper_zero_fna	sylph	sequence_abundance_pct	3000000	0.0	0.0	0.0	0.0	0.0	0.0
DRR171637_SAMD00164947_zeroFna_rank61_head3000k	YachidaS_2019	control	paper_zero_fna	Centrifuger	reads_per_million	3000000	0.0	0.0	161.333333	34.666667	188.333333	999615.666667
DRR171637_SAMD00164947_zeroFna_rank61_head3000k	YachidaS_2019	control	paper_zero_fna	Chimera	reads_per_million	3000000	0.0	0.0	976.666667	205.0	2180.666667	996637.666667
DRR171637_SAMD00164947_zeroFna_rank61_head3000k	YachidaS_2019	control	paper_zero_fna	Kraken2_LF01	reads_per_million	3000000	0.0	0.0	32.666667	0.0	0.0	999967.333333
DRR171637_SAMD00164947_zeroFna_rank61_head3000k	YachidaS_2019	control	paper_zero_fna	sylph	sequence_abundance_pct	3000000	0.0	0.0	0.0	0.0	0.0	0.0
DRR171639_SAMD00164949_zeroFna_rank58_head3000k	YachidaS_2019	control	paper_zero_fna	Centrifuger	reads_per_million	3000000	0.0	0.0	182.0	41.0	89.0	999688.0
DRR171639_SAMD00164949_zeroFna_rank58_head3000k	YachidaS_2019	control	paper_zero_fna	Chimera	reads_per_million	3000000	0.0	0.0	997.333333	279.333333	2352.333333	996371.0
DRR171639_SAMD00164949_zeroFna_rank58_head3000k	YachidaS_2019	control	paper_zero_fna	Kraken2_LF01	reads_per_million	3000000	0.0	0.0	60.666667	0.0	0.666667	999938.666667
DRR171639_SAMD00164949_zeroFna_rank58_head3000k	YachidaS_2019	control	paper_zero_fna	sylph	sequence_abundance_pct	3000000	0.0	0.0	0.0	0.0	0.0	0.0
DRR171640_SAMD00164950_zeroFna_rank12_head3000k	YachidaS_2019	control	paper_zero_fna	Centrifuger	reads_per_million	3000000	0.0	0.0	257.666667	50.333333	185.0	999507.0
DRR171640_SAMD00164950_zeroFna_rank12_head3000k	YachidaS_2019	control	paper_zero_fna	Chimera	reads_per_million	3000000	0.0	0.0	999.333333	299.666667	2146.0	996555.0
DRR171640_SAMD00164950_zeroFna_rank12_head3000k	YachidaS_2019	control	paper_zero_fna	Kraken2_LF01	reads_per_million	3000000	0.0	0.0	99.0	0.0	0.333333	999900.666667
DRR171640_SAMD00164950_zeroFna_rank12_head3000k	YachidaS_2019	control	paper_zero_fna	sylph	sequence_abundance_pct	3000000	0.0	0.0	0.0	0.0	0.0	100.0
DRR171641_SAMD00164951_zeroFna_rank150_head3000k	YachidaS_2019	control	paper_zero_fna	Centrifuger	reads_per_million	3000000	0.0	0.0	169.666667	28.666667	107.333333	999694.333333
DRR171641_SAMD00164951_zeroFna_rank150_head3000k	YachidaS_2019	control	paper_zero_fna	Chimera	reads_per_million	3000000	0.0	0.0	1011.333333	233.666667	2068.0	996687.0
DRR171641_SAMD00164951_zeroFna_rank150_head3000k	YachidaS_2019	control	paper_zero_fna	Kraken2_LF01	reads_per_million	3000000	0.0	0.0	56.0	0.0	0.333333	999943.666667
DRR171641_SAMD00164951_zeroFna_rank150_head3000k	YachidaS_2019	control	paper_zero_fna	sylph	sequence_abundance_pct	3000000	0.0	0.0	0.0	0.0	0.0	0.0
DRR171642_SAMD00164952_zeroFna_rank88_head3000k	YachidaS_2019	control	paper_zero_fna	Centrifuger	reads_per_million	3000000	0.0	0.0	181.666667	47.666667	147.0	999623.666667
DRR171642_SAMD00164952_zeroFna_rank88_head3000k	YachidaS_2019	control	paper_zero_fna	Chimera	reads_per_million	3000000	0.0	0.0	990.333333	235.333333	2098.666667	996675.666667
DRR171642_SAMD00164952_zeroFna_rank88_head3000k	YachidaS_2019	control	paper_zero_fna	Kraken2_LF01	reads_per_million	3000000	0.0	0.0	66.666667	0.0	0.0	999933.333333
DRR171642_SAMD00164952_zeroFna_rank88_head3000k	YachidaS_2019	control	paper_zero_fna	sylph	sequence_abundance_pct	3000000	0.0	0.0	0.0	0.0	0.0	0.0
DRR171643_SAMD00164953_zeroFna_rank198_head3000k	YachidaS_2019	control	paper_zero_fna	Centrifuger	reads_per_million	3000000	0.0	0.0	370.0	64.666667	205.333333	999360.0
DRR171643_SAMD00164953_zeroFna_rank198_head3000k	YachidaS_2019	control	paper_zero_fna	Chimera	reads_per_million	3000000	0.0	0.0	2009.666667	232.333333	1656.666667	996101.333333
DRR171643_SAMD00164953_zeroFna_rank198_head3000k	YachidaS_2019	control	paper_zero_fna	Kraken2_LF01	reads_per_million	3000000	0.0	0.0	117.0	0.0	1.0	999882.0
DRR171643_SAMD00164953_zeroFna_rank198_head3000k	YachidaS_2019	control	paper_zero_fna	sylph	sequence_abundance_pct	3000000	0.0	0.0	0.0	0.0	100.0	0.0
DRR171644_SAMD00164954_zeroFna_rank173_head3000k	YachidaS_2019	control	paper_zero_fna	Centrifuger	reads_per_million	3000000	0.0	0.0	348.666667	64.333333	201.0	999386.0
DRR171644_SAMD00164954_zeroFna_rank173_head3000k	YachidaS_2019	control	paper_zero_fna	Chimera	reads_per_million	3000000	0.0	0.0	1109.0	196.333333	2207.333333	996487.333333
DRR171644_SAMD00164954_zeroFna_rank173_head3000k	YachidaS_2019	control	paper_zero_fna	Kraken2_LF01	reads_per_million	3000000	0.0	0.0	121.0	0.0	1.333333	999877.666667
DRR171644_SAMD00164954_zeroFna_rank173_head3000k	YachidaS_2019	control	paper_zero_fna	sylph	sequence_abundance_pct	3000000	0.0	0.0	0.0	0.0	0.0	0.0
DRR171645_SAMD00164955_zeroFna_rank42_head3000k	YachidaS_2019	control	paper_zero_fna	Centrifuger	reads_per_million	3000000	0.0	0.0	270.333333	60.0	169.0	999500.666667
DRR171645_SAMD00164955_zeroFna_rank42_head3000k	YachidaS_2019	control	paper_zero_fna	Chimera	reads_per_million	3000000	0.0	0.0	1137.333333	223.0	2238.333333	996401.333333
DRR171645_SAMD00164955_zeroFna_rank42_head3000k	YachidaS_2019	control	paper_zero_fna	Kraken2_LF01	reads_per_million	3000000	0.0	0.0	90.333333	0.0	3.333333	999906.333333
DRR171645_SAMD00164955_zeroFna_rank42_head3000k	YachidaS_2019	control	paper_zero_fna	sylph	sequence_abundance_pct	3000000	0.0	0.0	0.0	0.0	0.0	0.0
DRR171646_SAMD00164956_zeroFna_rank183_head3000k	YachidaS_2019	control	paper_zero_fna	Centrifuger	reads_per_million	3000000	0.0	0.0	136.666667	35.333333	123.0	999705.0
DRR171646_SAMD00164956_zeroFna_rank183_head3000k	YachidaS_2019	control	paper_zero_fna	Chimera	reads_per_million	3000000	0.0	0.0	1064.0	307.333333	2124.666667	996504.0
DRR171646_SAMD00164956_zeroFna_rank183_head3000k	YachidaS_2019	control	paper_zero_fna	Kraken2_LF01	reads_per_million	3000000	0.0	0.0	38.0	0.0	0.333333	999961.666667
DRR171646_SAMD00164956_zeroFna_rank183_head3000k	YachidaS_2019	control	paper_zero_fna	sylph	sequence_abundance_pct	3000000	0.0	0.0	0.0	0.0	0.0	100.0
DRR171647_SAMD00164957_zeroFna_rank415_head3000k	YachidaS_2019	control	paper_zero_fna	Centrifuger	reads_per_million	3000000	0.0	0.0	328.333333	80.333333	211.0	999380.333333
DRR171647_SAMD00164957_zeroFna_rank415_head3000k	YachidaS_2019	control	paper_zero_fna	Chimera	reads_per_million	3000000	0.0	0.0	1067.333333	263.333333	2174.666667	996494.666667
DRR171647_SAMD00164957_zeroFna_rank415_head3000k	YachidaS_2019	control	paper_zero_fna	Kraken2_LF01	reads_per_million	3000000	0.0	0.0	101.666667	0.0	7.333333	999891.0
DRR171647_SAMD00164957_zeroFna_rank415_head3000k	YachidaS_2019	control	paper_zero_fna	sylph	sequence_abundance_pct	3000000	0.0	0.0	0.0	0.0	0.0	0.0
DRR171648_SAMD00164958_zeroFna_rank177_head3000k	YachidaS_2019	control	paper_zero_fna	Centrifuger	reads_per_million	3000000	0.0	0.0	443.333333	114.333333	227.666667	999214.666667
DRR171648_SAMD00164958_zeroFna_rank177_head3000k	YachidaS_2019	control	paper_zero_fna	Chimera	reads_per_million	3000000	0.0	0.0	1127.666667	307.0	2232.0	996333.333333
DRR171648_SAMD00164958_zeroFna_rank177_head3000k	YachidaS_2019	control	paper_zero_fna	Kraken2_LF01	reads_per_million	3000000	0.0	0.0	150.333333	0.0	1.333333	999848.333333
DRR171648_SAMD00164958_zeroFna_rank177_head3000k	YachidaS_2019	control	paper_zero_fna	sylph	sequence_abundance_pct	3000000	0.0	0.0	0.0	0.0	0.0	0.0
DRR171650_SAMD00164960_zeroFna_rank355_head3000k	YachidaS_2019	control	paper_zero_fna	Centrifuger	reads_per_million	3000000	0.0	0.0	291.666667	57.0	136.666667	999514.666667
DRR171650_SAMD00164960_zeroFna_rank355_head3000k	YachidaS_2019	control	paper_zero_fna	Chimera	reads_per_million	3000000	0.0	0.0	1028.333333	242.0	2130.0	996599.666667
DRR171650_SAMD00164960_zeroFna_rank355_head3000k	YachidaS_2019	control	paper_zero_fna	Kraken2_LF01	reads_per_million	3000000	0.0	0.0	101.0	0.0	0.0	999899.0
DRR171650_SAMD00164960_zeroFna_rank355_head3000k	YachidaS_2019	control	paper_zero_fna	sylph	sequence_abundance_pct	3000000	0.0	0.0	0.0	0.0	0.0	0.0
DRR171651_SAMD00164961_zeroFna_rank164_head3000k	YachidaS_2019	control	paper_zero_fna	Centrifuger	reads_per_million	3000000	0.0	0.0	278.333333	52.333333	160.0	999509.333333
DRR171651_SAMD00164961_zeroFna_rank164_head3000k	YachidaS_2019	control	paper_zero_fna	Chimera	reads_per_million	3000000	0.0	0.0	1079.0	238.0	2187.333333	996495.666667
DRR171651_SAMD00164961_zeroFna_rank164_head3000k	YachidaS_2019	control	paper_zero_fna	Kraken2_LF01	reads_per_million	3000000	0.0	0.0	101.666667	0.0	0.333333	999898.0
DRR171651_SAMD00164961_zeroFna_rank164_head3000k	YachidaS_2019	control	paper_zero_fna	sylph	sequence_abundance_pct	3000000	0.0	0.0	0.0	0.0	0.0	0.0
DRR171652_SAMD00164962_zeroFna_rank189_head3000k	YachidaS_2019	control	paper_zero_fna	Centrifuger	reads_per_million	3000000	0.0	0.0	315.0	66.0	154.0	999465.0
DRR171652_SAMD00164962_zeroFna_rank189_head3000k	YachidaS_2019	control	paper_zero_fna	Chimera	reads_per_million	3000000	0.0	0.0	1134.0	270.333333	2232.333333	996363.333333
DRR171652_SAMD00164962_zeroFna_rank189_head3000k	YachidaS_2019	control	paper_zero_fna	Kraken2_LF01	reads_per_million	3000000	0.0	0.0	116.666667	0.0	1.333333	999882.0
DRR171652_SAMD00164962_zeroFna_rank189_head3000k	YachidaS_2019	control	paper_zero_fna	sylph	sequence_abundance_pct	3000000	0.0	0.0	0.0	0.0	0.0	0.0
DRR171653_SAMD00164963_zeroFna_rank47_head3000k	YachidaS_2019	control	paper_zero_fna	Centrifuger	reads_per_million	3000000	0.0	0.0	212.333333	73.0	232.666667	999482.0
DRR171653_SAMD00164963_zeroFna_rank47_head3000k	YachidaS_2019	control	paper_zero_fna	Chimera	reads_per_million	3000000	0.0	0.0	1203.0	234.0	2137.666667	996425.333333
DRR171653_SAMD00164963_zeroFna_rank47_head3000k	YachidaS_2019	control	paper_zero_fna	Kraken2_LF01	reads_per_million	3000000	0.0	0.0	59.333333	0.0	0.0	999940.666667
DRR171653_SAMD00164963_zeroFna_rank47_head3000k	YachidaS_2019	control	paper_zero_fna	sylph	sequence_abundance_pct	3000000	0.0	0.0	0.0	0.0	0.0	0.0
DRR171654_SAMD00164964_zeroFna_rank324_head3000k	YachidaS_2019	control	paper_zero_fna	Centrifuger	reads_per_million	3000000	0.0	0.0	317.0	75.333333	217.333333	999390.333333
DRR171654_SAMD00164964_zeroFna_rank324_head3000k	YachidaS_2019	control	paper_zero_fna	Chimera	reads_per_million	3000000	0.0	0.0	1093.666667	244.333333	2151.666667	996510.333333
DRR171654_SAMD00164964_zeroFna_rank324_head3000k	YachidaS_2019	control	paper_zero_fna	Kraken2_LF01	reads_per_million	3000000	0.0	0.0	94.0	0.0	1.333333	999904.666667
DRR171654_SAMD00164964_zeroFna_rank324_head3000k	YachidaS_2019	control	paper_zero_fna	sylph	sequence_abundance_pct	3000000	0.0	0.0	0.0	0.0	0.0	0.0
DRR171655_SAMD00164965_zeroFna_rank175_head3000k	YachidaS_2019	control	paper_zero_fna	Centrifuger	reads_per_million	3000000	0.0	0.0	392.666667	96.333333	199.0	999312.0
DRR171655_SAMD00164965_zeroFna_rank175_head3000k	YachidaS_2019	control	paper_zero_fna	Chimera	reads_per_million	3000000	0.0	0.0	1031.0	225.666667	2196.666667	996546.666667
DRR171655_SAMD00164965_zeroFna_rank175_head3000k	YachidaS_2019	control	paper_zero_fna	Kraken2_LF01	reads_per_million	3000000	0.0	0.0	123.0	0.0	1.0	999876.0
DRR171655_SAMD00164965_zeroFna_rank175_head3000k	YachidaS_2019	control	paper_zero_fna	sylph	sequence_abundance_pct	3000000	0.0	0.0	0.0	0.0	0.0	0.0
DRR171656_SAMD00164966_zeroFna_rank299_head3000k	YachidaS_2019	control	paper_zero_fna	Centrifuger	reads_per_million	3000000	0.0	0.0	282.666667	57.0	193.666667	999466.666667
DRR171656_SAMD00164966_zeroFna_rank299_head3000k	YachidaS_2019	control	paper_zero_fna	Chimera	reads_per_million	3000000	0.0	0.0	1016.666667	325.0	2226.333333	996432.0
DRR171656_SAMD00164966_zeroFna_rank299_head3000k	YachidaS_2019	control	paper_zero_fna	Kraken2_LF01	reads_per_million	3000000	0.0	0.0	93.333333	1.0	0.333333	999905.333333
DRR171656_SAMD00164966_zeroFna_rank299_head3000k	YachidaS_2019	control	paper_zero_fna	sylph	sequence_abundance_pct	3000000	0.0	0.0	0.0	0.0	0.0	0.0
DRR171657_SAMD00164967_zeroFna_rank203_head3000k	YachidaS_2019	control	paper_zero_fna	Centrifuger	reads_per_million	3000000	0.0	0.0	157.333333	42.0	110.666667	999690.0
DRR171657_SAMD00164967_zeroFna_rank203_head3000k	YachidaS_2019	control	paper_zero_fna	Chimera	reads_per_million	3000000	0.0	0.0	1021.333333	242.333333	2259.333333	996477.0
DRR171657_SAMD00164967_zeroFna_rank203_head3000k	YachidaS_2019	control	paper_zero_fna	Kraken2_LF01	reads_per_million	3000000	0.0	0.0	42.0	0.0	0.333333	999957.666667
DRR171657_SAMD00164967_zeroFna_rank203_head3000k	YachidaS_2019	control	paper_zero_fna	sylph	sequence_abundance_pct	3000000	0.0	0.0	0.0	0.0	0.0	0.0
DRR171658_SAMD00164968_zeroFna_rank27_head3000k	YachidaS_2019	disease	paper_zero_fna	Centrifuger	reads_per_million	3000000	0.0	0.0	280.0	60.666667	173.333333	999486.0
DRR171658_SAMD00164968_zeroFna_rank27_head3000k	YachidaS_2019	disease	paper_zero_fna	Chimera	reads_per_million	3000000	0.0	0.0	1056.666667	225.0	2140.0	996578.333333
DRR171658_SAMD00164968_zeroFna_rank27_head3000k	YachidaS_2019	disease	paper_zero_fna	Kraken2_LF01	reads_per_million	3000000	0.0	0.0	90.666667	0.0	2.0	999907.333333
DRR171658_SAMD00164968_zeroFna_rank27_head3000k	YachidaS_2019	disease	paper_zero_fna	sylph	sequence_abundance_pct	3000000	0.0	0.0	0.0	0.0	0.0	0.0
DRR171659_SAMD00164969_zeroFna_rank100_head3000k	YachidaS_2019	control	paper_zero_fna	Centrifuger	reads_per_million	3000000	0.0	0.0	228.333333	50.333333	136.0	999585.333333
DRR171659_SAMD00164969_zeroFna_rank100_head3000k	YachidaS_2019	control	paper_zero_fna	Chimera	reads_per_million	3000000	0.0	0.0	1000.666667	266.333333	2231.333333	996501.666667
DRR171659_SAMD00164969_zeroFna_rank100_head3000k	YachidaS_2019	control	paper_zero_fna	Kraken2_LF01	reads_per_million	3000000	0.0	0.0	106.0	0.0	0.0	999894.0
DRR171659_SAMD00164969_zeroFna_rank100_head3000k	YachidaS_2019	control	paper_zero_fna	sylph	sequence_abundance_pct	3000000	0.0	0.0	0.0	0.0	0.0	0.0
DRR171660_SAMD00164970_zeroFna_rank356_head3000k	YachidaS_2019	disease	paper_zero_fna	Centrifuger	reads_per_million	3000000	0.0	0.0	148.333333	47.333333	154.0	999650.333333
DRR171660_SAMD00164970_zeroFna_rank356_head3000k	YachidaS_2019	disease	paper_zero_fna	Chimera	reads_per_million	3000000	0.0	0.0	1258.333333	195.0	2089.333333	996457.333333
DRR171660_SAMD00164970_zeroFna_rank356_head3000k	YachidaS_2019	disease	paper_zero_fna	Kraken2_LF01	reads_per_million	3000000	0.0	0.0	35.333333	0.0	7.0	999957.666667
DRR171660_SAMD00164970_zeroFna_rank356_head3000k	YachidaS_2019	disease	paper_zero_fna	sylph	sequence_abundance_pct	3000000	0.0	0.0	0.0	0.0	0.0	0.0
DRR171661_SAMD00164971_zeroFna_rank126_head3000k	YachidaS_2019	disease	paper_zero_fna	Centrifuger	reads_per_million	3000000	0.0	0.0	235.0	43.666667	129.666667	999591.666667
DRR171661_SAMD00164971_zeroFna_rank126_head3000k	YachidaS_2019	disease	paper_zero_fna	Chimera	reads_per_million	3000000	0.0	0.0	1095.666667	227.0	2028.666667	996648.666667
DRR171661_SAMD00164971_zeroFna_rank126_head3000k	YachidaS_2019	disease	paper_zero_fna	Kraken2_LF01	reads_per_million	3000000	0.0	0.0	69.666667	0.333333	1.0	999929.0
DRR171661_SAMD00164971_zeroFna_rank126_head3000k	YachidaS_2019	disease	paper_zero_fna	sylph	sequence_abundance_pct	3000000	0.0	0.0	0.0	0.0	0.0	0.0
DRR171662_SAMD00164972_zeroFna_rank266_head3000k	YachidaS_2019	control	paper_zero_fna	Centrifuger	reads_per_million	3000000	0.0	0.0	246.666667	73.333333	199.0	999481.0
DRR171662_SAMD00164972_zeroFna_rank266_head3000k	YachidaS_2019	control	paper_zero_fna	Chimera	reads_per_million	3000000	0.0	0.0	1032.0	226.0	2184.666667	996557.333333
DRR171662_SAMD00164972_zeroFna_rank266_head3000k	YachidaS_2019	control	paper_zero_fna	Kraken2_LF01	reads_per_million	3000000	0.0	0.0	66.333333	0.0	0.333333	999933.333333
DRR171662_SAMD00164972_zeroFna_rank266_head3000k	YachidaS_2019	control	paper_zero_fna	sylph	sequence_abundance_pct	3000000	0.0	0.0	0.0	0.0	0.0	100.0
DRR171663_SAMD00164973_zeroFna_rank156_head3000k	YachidaS_2019	control	paper_zero_fna	Centrifuger	reads_per_million	3000000	0.0	0.0	165.0	24.333333	152.666667	999658.0
DRR171663_SAMD00164973_zeroFna_rank156_head3000k	YachidaS_2019	control	paper_zero_fna	Chimera	reads_per_million	3000000	0.0	0.0	1061.333333	257.0	2223.666667	996458.0
DRR171663_SAMD00164973_zeroFna_rank156_head3000k	YachidaS_2019	control	paper_zero_fna	Kraken2_LF01	reads_per_million	3000000	0.0	0.0	35.666667	0.0	6.666667	999957.666667
DRR171663_SAMD00164973_zeroFna_rank156_head3000k	YachidaS_2019	control	paper_zero_fna	sylph	sequence_abundance_pct	3000000	0.0	0.0	0.0	0.0	0.0	0.0
DRR171664_SAMD00164974_zeroFna_rank35_head3000k	YachidaS_2019	disease	paper_zero_fna	Centrifuger	reads_per_million	3000000	0.0	0.0	263.333333	58.666667	201.666667	999476.333333
DRR171664_SAMD00164974_zeroFna_rank35_head3000k	YachidaS_2019	disease	paper_zero_fna	Chimera	reads_per_million	3000000	0.0	0.0	1242.666667	220.333333	2403.666667	996133.333333
DRR171664_SAMD00164974_zeroFna_rank35_head3000k	YachidaS_2019	disease	paper_zero_fna	Kraken2_LF01	reads_per_million	3000000	0.0	0.0	79.666667	0.0	7.666667	999912.666667
DRR171664_SAMD00164974_zeroFna_rank35_head3000k	YachidaS_2019	disease	paper_zero_fna	sylph	sequence_abundance_pct	3000000	0.0	0.0	0.0	0.0	0.0	0.0
DRR171665_SAMD00164975_zeroFna_rank221_head3000k	YachidaS_2019	disease	paper_zero_fna	Centrifuger	reads_per_million	3000000	0.0	0.0	214.666667	60.666667	166.666667	999558.0
